rowId,family,status,ordinaryOrMeta,bucket,likelyOwningTask,representativeAssetOrRule,notes,sourceRcid,sourceLookupId,geometryType,tableName,ruleId,reasons
MAGVAR|Point|Simplified|1177|31229,MAGVAR,partial,ordinary_s57,harness_only_partial,109-s52-harness-and-standalone-proof,MAGVAR01,only remaining degraded reason is missing repository-owned harness/reference evidence,31229,1177,Point,Simplified,s52_point_magvar_simplified_rcid_31229,scene_harness_not_covered
MARCUL|Area|Plain|96|32132,MARCUL,partial,ordinary_s57,harness_only_partial,109-s52-harness-and-standalone-proof,LS_DASH_1_CHGRD,only remaining degraded reason is missing repository-owned harness/reference evidence,32132,96,Area,Plain,s52_area_marcul_plain_rcid_32132,scene_harness_not_covered
MARCUL|Area|Symbolized|436|32471,MARCUL,partial,ordinary_s57,harness_only_partial,109-s52-harness-and-standalone-proof,NAVARE51,only remaining degraded reason is missing repository-owned harness/reference evidence,32471,436,Area,Symbolized,s52_area_marcul_symbolized_rcid_32471,scene_harness_not_covered
MARCUL|Line|Lines|766|31842,MARCUL,partial,ordinary_s57,harness_only_partial,109-s52-harness-and-standalone-proof,LS_DASH_2_CHGRF,only remaining degraded reason is missing repository-owned harness/reference evidence,31842,766,Line,Lines,s52_line_marcul_lines_rcid_31842,scene_harness_not_covered
MARCUL|Point|Paper|2294|30451,MARCUL,partial,ordinary_s57,harness_only_partial,109-s52-harness-and-standalone-proof,MARCUL02,only remaining degraded reason is missing repository-owned harness/reference evidence,30451,2294,Point,Paper,s52_point_marcul_paper_rcid_30451,scene_harness_not_covered
MARCUL|Point|Simplified|1178|31230,MARCUL,partial,ordinary_s57,harness_only_partial,109-s52-harness-and-standalone-proof,MARCUL02,only remaining degraded reason is missing repository-owned harness/reference evidence,31230,1178,Point,Simplified,s52_point_marcul_simplified_rcid_31230,scene_harness_not_covered
MIPARE|Area|Plain|97|32133,MIPARE,partial,ordinary_s57,harness_only_partial,109-s52-harness-and-standalone-proof,CTYARE51,only remaining degraded reason is missing repository-owned harness/reference evidence,32133,97,Area,Plain,s52_area_mipare_plain_rcid_32133,scene_harness_not_covered
MIPARE|Area|Symbolized|437|32472,MIPARE,partial,ordinary_s57,harness_only_partial,109-s52-harness-and-standalone-proof,CTYARE51,only remaining degraded reason is missing repository-owned harness/reference evidence,32472,437,Area,Symbolized,s52_area_mipare_symbolized_rcid_32472,scene_harness_not_covered
MIPARE|Point|Paper|2295|30452,MIPARE,partial,ordinary_s57,harness_only_partial,109-s52-harness-and-standalone-proof,CHINFO06,only remaining degraded reason is missing repository-owned harness/reference evidence,30452,2295,Point,Paper,s52_point_mipare_paper_rcid_30452,scene_harness_not_covered
MIPARE|Point|Simplified|1179|31231,MIPARE,partial,ordinary_s57,harness_only_partial,109-s52-harness-and-standalone-proof,CHINFO06,only remaining degraded reason is missing repository-owned harness/reference evidence,31231,1179,Point,Simplified,s52_point_mipare_simplified_rcid_31231,scene_harness_not_covered
MONUMT|Point|Paper|2296|30453,MONUMT,partial,ordinary_s57,harness_only_partial,109-s52-harness-and-standalone-proof,MONUMT12,only remaining degraded reason is missing repository-owned harness/reference evidence,30453,2296,Point,Paper,s52_point_monumt_paper_rcid_30453,scene_harness_not_covered
MONUMT|Point|Simplified|1180|31232,MONUMT,partial,ordinary_s57,harness_only_partial,109-s52-harness-and-standalone-proof,MONUMT12,only remaining degraded reason is missing repository-owned harness/reference evidence,31232,1180,Point,Simplified,s52_point_monumt_simplified_rcid_31232,scene_harness_not_covered
MORFAC|Area|Plain|98|32134,MORFAC,partial,ordinary_s57,harness_only_partial,109-s52-harness-and-standalone-proof,LS_SOLD_1_CHBLK,only remaining degraded reason is missing repository-owned harness/reference evidence,32134,98,Area,Plain,s52_area_morfac_plain_rcid_32134,scene_harness_not_covered
MORFAC|Area|Symbolized|438|32473,MORFAC,partial,ordinary_s57,harness_only_partial,109-s52-harness-and-standalone-proof,LS_SOLD_1_CHBLK,only remaining degraded reason is missing repository-owned harness/reference evidence,32473,438,Area,Symbolized,s52_area_morfac_symbolized_rcid_32473,scene_harness_not_covered
MORFAC|Line|Lines|767|31843,MORFAC,partial,ordinary_s57,harness_only_partial,109-s52-harness-and-standalone-proof,LS_SOLD_2_CSTLN,only remaining degraded reason is missing repository-owned harness/reference evidence,31843,767,Line,Lines,s52_line_morfac_lines_rcid_31843,scene_harness_not_covered
MORFAC|Line|Lines|768|31844,MORFAC,partial,ordinary_s57,harness_only_partial,109-s52-harness-and-standalone-proof,LS_DASH_1_CHMGF,only remaining degraded reason is missing repository-owned harness/reference evidence,31844,768,Line,Lines,s52_line_morfac_lines_rcid_31844,scene_harness_not_covered
MORFAC|Line|Lines|769|31845,MORFAC,partial,ordinary_s57,harness_only_partial,109-s52-harness-and-standalone-proof,LS_SOLD_2_CSTLN,only remaining degraded reason is missing repository-owned harness/reference evidence,31845,769,Line,Lines,s52_line_morfac_lines_rcid_31845,scene_harness_not_covered
MORFAC|Point|Paper|2297|30454,MORFAC,partial,ordinary_s57,harness_only_partial,109-s52-harness-and-standalone-proof,BOYMOR01,only remaining degraded reason is missing repository-owned harness/reference evidence,30454,2297,Point,Paper,s52_point_morfac_paper_rcid_30454,scene_harness_not_covered
MORFAC|Point|Paper|2298|30455,MORFAC,partial,ordinary_s57,harness_only_partial,109-s52-harness-and-standalone-proof,BOYMOR03,only remaining degraded reason is missing repository-owned harness/reference evidence,30455,2298,Point,Paper,s52_point_morfac_paper_rcid_30455,scene_harness_not_covered
MORFAC|Point|Paper|2299|30456,MORFAC,partial,ordinary_s57,harness_only_partial,109-s52-harness-and-standalone-proof,MORFAC03,only remaining degraded reason is missing repository-owned harness/reference evidence,30456,2299,Point,Paper,s52_point_morfac_paper_rcid_30456,scene_harness_not_covered
MORFAC|Point|Paper|2300|30457,MORFAC,partial,ordinary_s57,harness_only_partial,109-s52-harness-and-standalone-proof,MORFAC04,only remaining degraded reason is missing repository-owned harness/reference evidence,30457,2300,Point,Paper,s52_point_morfac_paper_rcid_30457,scene_harness_not_covered
MORFAC|Point|Paper|2301|30458,MORFAC,partial,ordinary_s57,harness_only_partial,109-s52-harness-and-standalone-proof,PILPNT02,only remaining degraded reason is missing repository-owned harness/reference evidence,30458,2301,Point,Paper,s52_point_morfac_paper_rcid_30458,scene_harness_not_covered
MORFAC|Point|Paper|2302|30459,MORFAC,partial,ordinary_s57,harness_only_partial,109-s52-harness-and-standalone-proof,PILPNT02,only remaining degraded reason is missing repository-owned harness/reference evidence,30459,2302,Point,Paper,s52_point_morfac_paper_rcid_30459,scene_harness_not_covered
MORFAC|Point|Paper|2303|30460,MORFAC,partial,ordinary_s57,harness_only_partial,109-s52-harness-and-standalone-proof,BOYMOR11,only remaining degraded reason is missing repository-owned harness/reference evidence,30460,2303,Point,Paper,s52_point_morfac_paper_rcid_30460,scene_harness_not_covered
MORFAC|Point|Paper|2304|30461,MORFAC,partial,ordinary_s57,harness_only_partial,109-s52-harness-and-standalone-proof,MORFAC03,only remaining degraded reason is missing repository-owned harness/reference evidence,30461,2304,Point,Paper,s52_point_morfac_paper_rcid_30461,scene_harness_not_covered
MORFAC|Point|Simplified|1181|31233,MORFAC,partial,ordinary_s57,harness_only_partial,109-s52-harness-and-standalone-proof,MORFAC03,only remaining degraded reason is missing repository-owned harness/reference evidence,31233,1181,Point,Simplified,s52_point_morfac_simplified_rcid_31233,scene_harness_not_covered
MORFAC|Point|Simplified|1182|31234,MORFAC,partial,ordinary_s57,harness_only_partial,109-s52-harness-and-standalone-proof,MORFAC04,only remaining degraded reason is missing repository-owned harness/reference evidence,31234,1182,Point,Simplified,s52_point_morfac_simplified_rcid_31234,scene_harness_not_covered
MORFAC|Point|Simplified|1183|31235,MORFAC,partial,ordinary_s57,harness_only_partial,109-s52-harness-and-standalone-proof,PILPNT02,only remaining degraded reason is missing repository-owned harness/reference evidence,31235,1183,Point,Simplified,s52_point_morfac_simplified_rcid_31235,scene_harness_not_covered
MORFAC|Point|Simplified|1184|31236,MORFAC,partial,ordinary_s57,harness_only_partial,109-s52-harness-and-standalone-proof,PILPNT02,only remaining degraded reason is missing repository-owned harness/reference evidence,31236,1184,Point,Simplified,s52_point_morfac_simplified_rcid_31236,scene_harness_not_covered
MORFAC|Point|Simplified|1185|31237,MORFAC,partial,ordinary_s57,harness_only_partial,109-s52-harness-and-standalone-proof,BOYMOR11,only remaining degraded reason is missing repository-owned harness/reference evidence,31237,1185,Point,Simplified,s52_point_morfac_simplified_rcid_31237,scene_harness_not_covered
MORFAC|Point|Simplified|1186|31238,MORFAC,partial,ordinary_s57,harness_only_partial,109-s52-harness-and-standalone-proof,MORFAC03,only remaining degraded reason is missing repository-owned harness/reference evidence,31238,1186,Point,Simplified,s52_point_morfac_simplified_rcid_31238,scene_harness_not_covered
M_ACCY|Area|Plain|99|32135,M_ACCY,partial,ordinary_s57,harness_only_partial,109-s52-harness-and-standalone-proof,s52_area_m_accy_plain_rcid_32135,only remaining degraded reason is missing repository-owned harness/reference evidence,32135,99,Area,Plain,s52_area_m_accy_plain_rcid_32135,scene_harness_not_covered
M_ACCY|Area|Symbolized|439|32474,M_ACCY,partial,ordinary_s57,harness_only_partial,109-s52-harness-and-standalone-proof,s52_area_m_accy_symbolized_rcid_32474,only remaining degraded reason is missing repository-owned harness/reference evidence,32474,439,Area,Symbolized,s52_area_m_accy_symbolized_rcid_32474,scene_harness_not_covered
M_COVR|Area|Plain|100|32136,M_COVR,partial,ordinary_s57,harness_only_partial,109-s52-harness-and-standalone-proof,DATCVR01,only remaining degraded reason is missing repository-owned harness/reference evidence,32136,100,Area,Plain,s52_area_m_covr_plain_rcid_32136,scene_harness_not_covered
M_COVR|Area|Symbolized|440|32475,M_COVR,partial,ordinary_s57,harness_only_partial,109-s52-harness-and-standalone-proof,DATCVR01,only remaining degraded reason is missing repository-owned harness/reference evidence,32475,440,Area,Symbolized,s52_area_m_covr_symbolized_rcid_32475,scene_harness_not_covered
M_CSCL|Area|Plain|101|32137,M_CSCL,partial,ordinary_s57,harness_only_partial,109-s52-harness-and-standalone-proof,DATCVR01,only remaining degraded reason is missing repository-owned harness/reference evidence,32137,101,Area,Plain,s52_area_m_cscl_plain_rcid_32137,scene_harness_not_covered
M_CSCL|Area|Symbolized|441|32476,M_CSCL,partial,ordinary_s57,harness_only_partial,109-s52-harness-and-standalone-proof,DATCVR01,only remaining degraded reason is missing repository-owned harness/reference evidence,32476,441,Area,Symbolized,s52_area_m_cscl_symbolized_rcid_32476,scene_harness_not_covered
M_HOPA|Area|Plain|102|32138,M_HOPA,partial,ordinary_s57,harness_only_partial,109-s52-harness-and-standalone-proof,s52_area_m_hopa_plain_rcid_32138,only remaining degraded reason is missing repository-owned harness/reference evidence,32138,102,Area,Plain,s52_area_m_hopa_plain_rcid_32138,scene_harness_not_covered
M_HOPA|Area|Symbolized|442|32477,M_HOPA,partial,ordinary_s57,harness_only_partial,109-s52-harness-and-standalone-proof,s52_area_m_hopa_symbolized_rcid_32477,only remaining degraded reason is missing repository-owned harness/reference evidence,32477,442,Area,Symbolized,s52_area_m_hopa_symbolized_rcid_32477,scene_harness_not_covered
M_NPUB|Area|Plain|103|32139,M_NPUB,partial,ordinary_s57,harness_only_partial,109-s52-harness-and-standalone-proof,s52_area_m_npub_plain_rcid_32139,only remaining degraded reason is missing repository-owned harness/reference evidence,32139,103,Area,Plain,s52_area_m_npub_plain_rcid_32139,scene_harness_not_covered
M_NPUB|Area|Symbolized|443|32478,M_NPUB,partial,ordinary_s57,harness_only_partial,109-s52-harness-and-standalone-proof,s52_area_m_npub_symbolized_rcid_32478,only remaining degraded reason is missing repository-owned harness/reference evidence,32478,443,Area,Symbolized,s52_area_m_npub_symbolized_rcid_32478,scene_harness_not_covered
M_NPUB|Point|Paper|2305|30462,M_NPUB,partial,ordinary_s57,harness_only_partial,109-s52-harness-and-standalone-proof,CHINFO07,only remaining degraded reason is missing repository-owned harness/reference evidence,30462,2305,Point,Paper,s52_point_m_npub_paper_rcid_30462,scene_harness_not_covered
M_NPUB|Point|Simplified|1187|31239,M_NPUB,partial,ordinary_s57,harness_only_partial,109-s52-harness-and-standalone-proof,CHINFO07,only remaining degraded reason is missing repository-owned harness/reference evidence,31239,1187,Point,Simplified,s52_point_m_npub_simplified_rcid_31239,scene_harness_not_covered
M_NSYS|Area|Plain|104|32140,M_NSYS,partial,ordinary_s57,harness_only_partial,109-s52-harness-and-standalone-proof,DIRBOYA1,only remaining degraded reason is missing repository-owned harness/reference evidence,32140,104,Area,Plain,s52_area_m_nsys_plain_rcid_32140,scene_harness_not_covered
M_NSYS|Area|Plain|105|32141,M_NSYS,partial,ordinary_s57,harness_only_partial,109-s52-harness-and-standalone-proof,DIRBOYB1,only remaining degraded reason is missing repository-owned harness/reference evidence,32141,105,Area,Plain,s52_area_m_nsys_plain_rcid_32141,scene_harness_not_covered
M_NSYS|Area|Plain|106|32142,M_NSYS,partial,ordinary_s57,harness_only_partial,109-s52-harness-and-standalone-proof,DIRBOY01,only remaining degraded reason is missing repository-owned harness/reference evidence,32142,106,Area,Plain,s52_area_m_nsys_plain_rcid_32142,scene_harness_not_covered
M_NSYS|Area|Plain|107|32143,M_NSYS,partial,ordinary_s57,harness_only_partial,109-s52-harness-and-standalone-proof,MARSYS51,only remaining degraded reason is missing repository-owned harness/reference evidence,32143,107,Area,Plain,s52_area_m_nsys_plain_rcid_32143,scene_harness_not_covered
M_NSYS|Area|Symbolized|444|32479,M_NSYS,partial,ordinary_s57,harness_only_partial,109-s52-harness-and-standalone-proof,DIRBOYA1,only remaining degraded reason is missing repository-owned harness/reference evidence,32479,444,Area,Symbolized,s52_area_m_nsys_symbolized_rcid_32479,scene_harness_not_covered
M_NSYS|Area|Symbolized|445|32480,M_NSYS,partial,ordinary_s57,harness_only_partial,109-s52-harness-and-standalone-proof,DIRBOYB1,only remaining degraded reason is missing repository-owned harness/reference evidence,32480,445,Area,Symbolized,s52_area_m_nsys_symbolized_rcid_32480,scene_harness_not_covered
M_NSYS|Area|Symbolized|446|32481,M_NSYS,partial,ordinary_s57,harness_only_partial,109-s52-harness-and-standalone-proof,DIRBOY01,only remaining degraded reason is missing repository-owned harness/reference evidence,32481,446,Area,Symbolized,s52_area_m_nsys_symbolized_rcid_32481,scene_harness_not_covered
M_NSYS|Area|Symbolized|447|32482,M_NSYS,partial,ordinary_s57,harness_only_partial,109-s52-harness-and-standalone-proof,MARSYS51,only remaining degraded reason is missing repository-owned harness/reference evidence,32482,447,Area,Symbolized,s52_area_m_nsys_symbolized_rcid_32482,scene_harness_not_covered
M_PROD|Area|Symbolized|448|32483,M_PROD,partial,ordinary_s57,harness_only_partial,109-s52-harness-and-standalone-proof,s52_area_m_prod_symbolized_rcid_32483,only remaining degraded reason is missing repository-owned harness/reference evidence,32483,448,Area,Symbolized,s52_area_m_prod_symbolized_rcid_32483,scene_harness_not_covered
M_QUAL|Area|Plain|108|32144,M_QUAL,partial,ordinary_s57,harness_only_partial,109-s52-harness-and-standalone-proof,LS_DASH_2_CHGRD,only remaining degraded reason is missing repository-owned harness/reference evidence,32144,108,Area,Plain,s52_area_m_qual_plain_rcid_32144,scene_harness_not_covered
